SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019
50,1,2,36,83,New York,Rensselaer County,159429,159433,159340,159589,159437,159545,159666,159436,159294,159200,159283,158714,-93,249,-152,108,121,-230,-142,-94,83,-569,430,1717,1678,1667,1732,1616,1665,1665,1570,1548,418,1483,1457,1548,1460,1503,1467,1504,1535,1610,12,234,221,119,272,113,198,161,35,-62,57,253,303,241,277,242,265,188,149,126,-154,-235,-668,-239,-406,-574,-601,-436,-96,-632,-97,18,-365,2,-129,-332,-336,-248,53,-506,-8,-3,-8,-13,-22,-11,-4,-7,-5,-1,5607,5602,5924,5951,5937,5919,5850,5883,5865,5889,5894,10.76728676,10.51951879,10.45200043,10.85175636,10.12842289,10.44771437,10.45545599,9.859238955,9.735940905,9.299875521,9.13405177,9.705876821,9.147554439,9.420185395,9.205283469,9.444447933,9.639447004,10.12588169,1.467411242,1.385467015,0.746123606,1.704201923,0.708237492,1.242430898,1.011008057,0.219791951,-0.389940786,1.586560018,1.8995317,1.51105705,1.735529164,1.516756398,1.662849434,1.180555992,0.935685735,0.792460306,-1.47368223,-4.187746453,-1.498517158,-2.543771988,-3.597595753,-3.771217018,-2.737885172,-0.602857923,-3.974880266,0.112877788,-2.288214754,0.012539893,-0.808242824,-2.080839355,-2.108367584,-1.55732918,0.332827812,-3.18241996
50,1,2,36,85,New York,Richmond County,468730,468730,469615,471021,470614,471803,471937,472349,474040,475671,476260,476143,885,1406,-407,1189,134,412,1691,1631,589,-117,1383,5696,5403,5370,5347,5278,5387,5483,5380,5322,778,3323,3190,3641,3568,3740,3629,3693,3986,4147,605,2373,2213,1729,1779,1538,1758,1790,1394,1175,156,806,919,664,812,864,924,576,397,308,181,-1773,-3597,-1151,-2432,-1967,-974,-715,-1196,-1599,337,-967,-2678,-487,-1620,-1103,-50,-139,-799,-1291,-57,0,58,-53,-25,-23,-17,-20,-6,-1,7838,8053,7816,7047,7084,7099,7051,7028,7057,6982,6986,12.11095472,11.47578414,11.39622906,11.3315108,11.17881659,11.38432505,11.54667051,11.30334026,11.17594128,7.065432325,6.775449086,7.72694041,7.561404624,7.921328919,7.669150846,7.777102719,8.374556559,8.708498398,5.045522391,4.700335056,3.669288648,3.770106173,3.257487668,3.715174204,3.769567795,2.928783704,2.467442879,1.713734112,1.951924047,1.409142662,1.720812936,1.829954061,1.952685418,1.213000587,0.834094068,0.646785027,-3.769789802,-7.639902935,-2.442655427,-5.153961896,-4.166110691,-2.058350213,-1.505721214,-2.512787166,-3.357822266,-2.05605569,-5.687978888,-1.033512766,-3.433148961,-2.336156631,-0.105664795,-0.292720628,-1.678693099,-2.711037239
50,1,2,36,87,New York,Rockland County,311687,311691,312499,315452,317196,319284,321119,322919,323258,324622,325522,325789,808,2953,1744,2088,1835,1800,339,1364,900,267,1122,4560,4639,4622,4846,5216,5191,5344,5485,5370,451,1972,1976,2154,2000,2054,2169,2196,2334,2457,671,2588,2663,2468,2846,3162,3022,3148,3151,2913,334,1129,1110,836,836,885,909,674,540,504,-188,-758,-2056,-1209,-1864,-2253,-3608,-2468,-2806,-3177,146,371,-946,-373,-1028,-1368,-2699,-1794,-2266,-2673,-9,-6,27,-7,17,6,16,10,15,27,7183,7180,7265,7181,7055,6997,6950,6717,6624,6539,6547,14.52342619,14.66534313,14.52362997,15.13422017,16.19780199,16.06680523,16.49688214,16.87318502,16.48981823,6.280744835,6.246759652,6.768476621,6.24606693,6.378505616,6.713330868,6.779033154,7.179947827,7.544782754,8.242681356,8.418583478,7.755153343,8.888153241,9.819296377,9.353474358,9.717848984,9.693237191,8.945035475,3.595821967,3.509060331,2.626948215,2.610855977,2.748285039,2.813470613,2.080632216,1.661170448,1.547647744,-2.414201108,-6.499664901,-3.799019608,-5.821334379,-6.996481574,-11.16721889,-7.61869482,-8.631933849,-9.755708103,1.181620859,-2.99060457,-1.172071393,-3.210478402,-4.248196535,-8.353748276,-5.538062604,-6.9707634,-8.208060358
50,1,2,36,89,New York,St. Lawrence County,111944,111940,111812,112277,112355,111931,111437,110348,109449,108699,108327,107740,-128,465,78,-424,-494,-1089,-899,-750,-372,-587,310,1268,1217,1249,1227,1138,1143,1081,1006,988,282,1012,1038,989,968,917,947,990,1046,1082,28,256,179,260,259,221,196,91,-40,-94,16,126,179,129,148,159,159,133,96,96,-176,86,-264,-823,-905,-1486,-1259,-978,-429,-591,-160,212,-85,-694,-757,-1327,-1100,-845,-333,-495,4,-3,-16,10,4,17,5,4,1,2,10751,10664,11200,11361,11238,11363,11085,10961,10617,10752,10603,11.31693211,10.83549984,11.13756543,10.98635436,10.26219086,10.40050592,9.910702826,9.270778616,9.145311408,9.032125629,9.241782115,8.819097046,8.667311343,8.269269788,8.617042089,9.076406843,9.639398045,10.01541189,2.284806483,1.593717725,2.318468384,2.319043014,1.992921072,1.783463833,0.834295983,-0.368619428,-0.870100478,1.124553191,1.593717725,1.150317006,1.325167437,1.433821043,1.446789538,1.219355667,0.884686627,0.888613254,0.767552178,-2.350511058,-7.338844154,-8.103219799,-13.40036522,-11.45602533,-8.96638979,-3.953443366,-5.470525346,1.892105369,-0.756793333,-6.188527148,-6.778052362,-11.96654418,-10.00923579,-7.747034124,-3.068756739,-4.581912092
50,1,2,36,91,New York,Saratoga County,219607,219598,220109,221111,222483,224087,224513,226078,227122,229276,230170,229863,511,1002,1372,1604,426,1565,1044,2154,894,-307,631,2170,2195,2248,2241,2271,2206,2168,2109,2103,369,1678,1625,1721,1671,1788,1808,1881,2058,2050,262,492,570,527,570,483,398,287,51,53,69,181,412,340,309,402,378,213,99,132,196,338,431,746,-436,701,282,1658,752,-490,265,519,843,1086,-127,1103,660,1871,851,-358,-16,-9,-41,-9,-17,-21,-14,-4,-8,-2,3950,3912,3875,3884,3891,3466,3456,3429,3387,3380,3383,9.836362812,9.896436832,10.06785051,9.991083371,10.08009481,9.73521624,9.500479844,9.180621879,9.142822363,7.606182857,7.326519295,7.70763822,7.449843959,7.936243733,7.978817299,8.242805621,8.958615376,8.91240411,2.230179956,2.569917537,2.360212285,2.541239412,2.143851076,1.756398941,1.257674223,0.222006504,0.230418253,0.820452382,1.85755443,1.522717603,1.37761926,1.784323256,1.668137688,0.933395852,0.430953801,0.573871874,1.532115498,1.943218348,3.341021564,-1.943825234,3.111469159,1.244483672,7.265588368,3.273507659,-2.130281958,2.35256788,3.800772779,4.863739167,-0.566205974,4.895792415,2.912621359,8.19898422,3.70446146,-1.556410084
50,1,2,36,93,New York,Schenectady County,154727,154751,154861,154864,155016,154944,155016,154733,154475,154710,155079,155299,110,3,152,-72,72,-283,-258,235,369,220,451,1827,1854,1839,1757,1792,1742,1719,1832,1792,358,1518,1513,1563,1500,1658,1428,1636,1527,1486,93,309,341,276,257,134,314,83,305,306,75,273,320,297,370,433,434,364,344,223,-35,-576,-488,-636,-540,-844,-1006,-203,-277,-305,40,-303,-168,-339,-170,-411,-572,161,67,-82,-23,-3,-21,-9,-15,-6,0,-9,-3,-4,4434,4422,4512,4561,4404,4540,4570,4567,4573,4380,4380,11.79756235,11.96592229,11.86604723,11.3369467,11.57065882,11.26749631,11.11955625,11.82740511,11.54721018,9.802243926,9.76507035,10.08517228,9.678668215,10.70544215,9.236500996,10.58266087,9.858322923,9.575420938,1.995318428,2.200851943,1.780874952,1.658278488,0.865216675,2.030995317,0.536895386,1.969082182,1.971789238,1.762854145,2.065315606,1.916376307,2.387404826,2.795812093,2.807171871,2.354577357,2.220866461,1.436957516,-3.719428525,-3.149606299,-4.103755323,-3.484320557,-5.449573687,-6.50694678,-1.31312968,-1.788313981,-1.965345482,-1.95657438,-1.084290693,-2.187379017,-1.096915731,-2.653761594,-3.699774909,1.041447677,0.432552479,-0.528387966
50,1,2,36,95,New York,Schoharie County,32749,32723,32686,32618,32039,31900,31767,31405,31304,31255,31146,30999,-37,-68,-579,-139,-133,-362,-101,-49,-109,-147,82,299,265,250,271,238,237,250,236,237,88,266,252,276,290,300,280,290,285,313,-6,33,13,-26,-19,-62,-43,-40,-49,-76,2,13,24,7,8,8,10,8,5,6,-32,-113,-639,-121,-118,-310,-66,-14,-65,-76,-30,-100,-615,-114,-110,-302,-56,-6,-60,-70,-1,-1,23,1,-4,2,-2,-3,0,-1,1556,1556,1482,1303,1351,1419,1387,1290,1265,1268,1266,9.157172608,8.197101629,7.819953393,8.513044434,7.534983854,7.558723628,7.992455122,7.563981347,7.627323196,8.146514762,7.794979662,8.633228546,9.109899948,9.497878807,8.93013762,9.271247942,9.134468999,10.07321587,1.010657846,0.402121967,-0.813275153,-0.596855514,-1.962894953,-1.371413992,-1.27879282,-1.570487652,-2.44589267,0.39813794,0.742379015,0.218958695,0.251307585,0.253276768,0.318933486,0.255758564,0.160253842,0.19309679,-3.460737474,-19.76584129,-3.784857442,-3.706786875,-9.814474767,-2.10496101,-0.447577487,-2.083299947,-2.44589267,-3.062599534,-19.02346227,-3.565898747,-3.455479291,-9.561197999,-1.786027524,-0.191818923,-1.923046105,-2.252795881
50,1,2,36,97,New York,Schuyler County,18343,18362,18334,18413,18498,18382,18176,18027,17967,17913,17884,17807,-28,79,85,-116,-206,-149,-60,-54,-29,-77,47,167,193,171,153,174,175,165,148,146,69,214,193,196,184,186,195,219,196,187,-22,-47,0,-25,-31,-12,-20,-54,-48,-41,0,5,13,7,8,9,12,8,6,6,-3,120,75,-97,-190,-146,-51,-7,15,-40,-3,125,88,-90,-182,-137,-39,1,21,-34,-3,1,-3,-1,7,0,-1,-1,-2,-2,354,354,380,415,364,203,199,216,201,204,204,9.089177348,10.45758717,9.273318872,8.370260955,9.612463056,9.723842863,9.197324415,8.268849345,8.18133423,11.6472093,10.45758717,10.62906725,10.06619618,10.27539154,10.83513919,12.20735786,10.95063832,10.4788322,-2.558031948,0,-1.355748373,-1.695935226,-0.662928487,-1.111296327,-3.010033445,-2.681788977,-2.297497969,0.272131058,0.704397063,0.379609545,0.437660704,0.497196365,0.666777796,0.445930881,0.335223622,0.336219215,6.5311454,4.063829211,-5.260303688,-10.39444171,-8.06562992,-2.833805634,-0.390189521,0.838059055,-2.241461433,6.803276458,4.768226274,-4.880694143,-9.956781006,-7.568433555,-2.167027838,0.05574136,1.173282677,-1.905242218
50,1,2,36,99,New York,Seneca County,35251,35248,35266,35380,35388,35250,34879,34801,34710,34246,34179,34016,18,114,8,-138,-371,-78,-91,-464,-67,-163,115,367,382,353,410,385,363,336,322,318,66,314,331,329,336,370,356,390,342,313,49,53,51,24,74,15,7,-54,-20,5,2,7,16,11,22,14,15,15,16,8,-29,54,-51,-176,-476,-103,-113,-426,-62,-175,-27,61,-35,-165,-454,-89,-98,-411,-46,-167,-4,0,-8,3,9,-4,0,1,-1,-1,2809,2822,2891,2952,2868,2808,2783,2781,2699,2688,2675,10.38983099,10.79583993,9.994620459,11.69273767,11.05051665,10.4443901,9.745344858,9.411764706,9.326196935,8.889392181,9.354510513,9.315099522,9.582341114,10.61997704,10.24298313,11.311561,9.996346365,9.179558619,1.500438808,1.441329414,0.679520938,2.110396555,0.43053961,0.201406972,-1.566216138,-0.584581659,0.146638317,0.198171163,0.452181777,0.311447097,0.627415192,0.401836969,0.431586368,0.435060038,0.467665327,0.234621307,1.528748974,-1.441329414,-4.983153543,-13.57498325,-2.956371986,-3.251283969,-12.35570509,-1.812203142,-5.132341081,1.726920137,-0.989147637,-4.671706447,-12.94756805,-2.554535017,-2.819697602,-11.92064505,-1.344537815,-4.897719774
50,1,2,36,101,New York,Steuben County,98990,98982,99005,99148,98925,98843,98165,97551,96958,96360,95860,95379,23,143,-223,-82,-678,-614,-593,-598,-500,-481,315,1105,1125,1112,1056,1092,1049,990,1014,981,215,959,980,944,1010,994,960,991,1045,1022,100,146,145,168,46,98,89,-1,-31,-41,13,52,41,38,48,86,91,70,47,49,-83,-52,-400,-282,-780,-800,-772,-668,-515,-489,-70,0,-359,-244,-732,-714,-681,-598,-468,-440,-7,-3,-9,-6,8,2,-1,1,-1,0,1583,1587,1588,1581,1761,1733,1825,1800,1838,1768,1767,11.15299794,11.35944828,11.24549978,10.72037684,11.15902634,10.78613329,10.24219162,10.55041099,10.25941361,9.679389159,9.895341617,9.54653938,10.25339073,10.15757526,9.87100854,10.25253727,10.87295807,10.68819645,1.473608777,1.464106668,1.698960398,0.466986112,1.001451082,0.91512475,-0.010345648,-0.322547081,-0.428782832,0.524846962,0.413988782,0.384288662,0.487289856,0.878824419,0.935689351,0.724195367,0.489022995,0.512447775,-0.524846962,-4.038914945,-2.851826382,-7.918460164,-8.175110875,-7.937936034,-6.910892933,-5.35844345,-5.11401963,0,-3.624926164,-2.467537721,-7.431170308,-7.296286456,-7.002246683,-6.186697566,-4.869420456,-4.601571855
50,1,2,36,103,New York,Suffolk County,1493350,1493116,1494339,1498892,1496982,1497346,1495525,1491967,1486406,1483358,1480830,1476601,1223,4553,-1910,364,-1821,-3558,-5561,-3048,-2528,-4229,4375,16463,16059,15617,15554,15816,15777,15393,15388,15129,2713,11567,11440,11940,11570,11776,11796,12477,12728,13146,1662,4896,4619,3677,3984,4040,3981,2916,2660,1983,782,3418,3331,2817,2903,2880,3051,2337,1862,1603,-1135,-3736,-9975,-6062,-8715,-10495,-12616,-8307,-7062,-7842,-353,-318,-6644,-3245,-5812,-7615,-9565,-5970,-5200,-6239,-86,-25,115,-68,7,17,23,6,12,27,29406,29312,29221,29107,28970,28860,28559,28592,29222,29120,29121,11.00015335,10.7207446,10.43105498,10.39403302,10.58814551,10.59437485,10.3664803,10.38260731,10.23117699,7.728772019,7.637170322,7.975078215,7.731706445,7.883535755,7.921103233,8.40268789,8.587849354,8.89014824,3.271381327,3.083574276,2.455976767,2.662326575,2.704609753,2.673271615,1.963792409,1.794757957,1.341028751,2.283819725,2.22372503,1.881557398,1.939943285,1.928038636,2.04876958,1.573862435,1.25633057,1.08404896,-2.49629915,-6.659158563,-4.048988621,-5.823839384,-7.025960237,-8.471739436,-5.594383931,-4.76487996,-5.303251369,-0.212479424,-4.435433533,-2.167431223,-3.883896098,-5.097921601,-6.422969856,-4.020521496,-3.50854939,-4.219202409
50,1,2,36,105,New York,Sullivan County,77547,77501,77476,77053,76931,76945,75634,74832,74922,74994,75399,75432,-25,-423,-122,14,-1311,-802,90,72,405,33,210,842,867,915,781,818,833,819,801,779,150,728,766,734,726,706,749,696,747,779,60,114,101,181,55,112,84,123,54,0,27,145,157,160,153,141,136,136,200,-2,-109,-685,-382,-324,-1549,-1065,-128,-181,151,40,-82,-540,-225,-164,-1396,-924,8,-45,351,38,-3,3,2,-3,30,10,-2,-6,0,-5,3825,3819,3825,3840,3827,3821,3828,3801,3790,3791,3778,10.89763087,11.26091022,11.89269282,10.23731968,10.87288823,11.12491152,10.92611863,10.65209152,10.32944156,9.422179656,9.949085619,9.540149211,9.516381678,9.384179815,10.0030717,9.285199712,9.933972991,10.32944156,1.47545121,1.311824605,2.352543607,0.720938006,1.488708413,1.121839817,1.640918915,0.71811853,0,1.876670398,2.039172901,2.079596558,2.005518453,1.874177555,1.816312085,1.814349369,2.659698257,-0.026519747,-8.865649813,-4.961554447,-4.21118303,-20.30423584,-14.15602196,-1.709470198,-2.414685557,2.008072184,0.530394945,-6.988979415,-2.922381546,-2.131586472,-18.29871739,-12.2818444,0.106841887,-0.600336188,4.667770441,0.503875198
50,1,2,36,107,New York,Tioga County,51125,51049,51008,50875,50278,50103,49824,49355,48824,48609,48441,48203,-41,-133,-597,-175,-279,-469,-531,-215,-168,-238,130,469,473,518,490,529,473,443,435,425,125,413,443,407,400,452,470,468,469,492,5,56,30,111,90,77,3,-25,-34,-67,0,-17,-10,-15,-9,-2,-3,-6,-7,-9,-44,-172,-633,-272,-362,-550,-535,-183,-126,-161,-44,-189,-643,-287,-371,-552,-538,-189,-133,-170,-2,0,16,1,2,6,4,-1,-1,-1,523,526,522,523,524,517,490,505,520,494,493,9.206638988,9.352169486,10.32067822,9.807159226,10.66758084,9.635461759,9.093428305,8.964451314,8.795165763,8.10733881,8.759008631,8.109104313,8.005844266,9.114832777,9.574348893,9.60660146,9.665121072,10.18169778,1.099300178,0.593160855,2.211573903,1.80131496,1.552748062,0.061112865,-0.513173155,-0.700669758,-1.386532014,-0.333716125,-0.197720285,-0.298861338,-0.180131496,-0.040331118,-0.061112865,-0.123161557,-0.144255538,-0.186250569,-3.376421974,-12.51569405,-5.419352268,-7.245289061,-11.09105758,-10.89846097,-3.756427494,-2.596599691,-3.331815736,-3.7101381,-12.71341433,-5.718213606,-7.425420557,-11.1313887,-10.95957384,-3.879589051,-2.740855229,-3.518066305
50,1,2,36,109,New York,Tompkins County,101564,101592,101740,101821,102726,103553,103391,103006,102942,102664,102419,102180,148,81,905,827,-162,-385,-64,-278,-245,-239,246,845,932,918,858,861,808,789,736,742,121,691,654,677,686,708,678,709,669,636,125,154,278,241,172,153,130,80,67,106,170,819,845,733,836,827,870,663,476,447,-150,-898,-216,-133,-1198,-1381,-1072,-1028,-794,-797,20,-79,629,600,-362,-554,-202,-365,-318,-350,3,6,-2,-14,28,16,8,7,6,5,13232,13224,13117,13072,13273,13194,13084,13047,13095,12992,12985,8.302179691,9.112820037,8.900566708,8.292098345,8.343144522,7.8466409,7.674873301,7.17758176,7.253212381,6.789119723,6.394618352,6.563925557,6.629812896,6.860564834,6.5841863,6.896685894,6.524187768,6.217039184,1.513059967,2.718201685,2.336641151,1.662285449,1.482579689,1.2624546,0.778187407,0.653393992,1.036173197,8.046728008,8.262159797,7.106879518,8.079480439,8.013682369,8.448734632,6.449228135,4.642022986,4.369522823,-8.822908121,-2.111984043,-1.289515656,-11.57801144,-13.38197745,-10.41039486,-9.99970818,-7.743206409,-7.790849418,-0.776180113,6.150175754,5.817363862,-3.498531004,-5.368295082,-1.961660225,-3.550480044,-3.101183423,-3.421326595
50,1,2,36,111,New York,Ulster County,182493,182519,182418,182448,181538,180698,180400,179658,179042,178635,178418,177573,-101,30,-910,-840,-298,-742,-616,-407,-217,-845,421,1739,1638,1597,1563,1552,1547,1476,1439,1433,416,1583,1613,1617,1619,1718,1739,1783,1713,1743,5,156,25,-20,-56,-166,-192,-307,-274,-310,63,291,279,280,316,300,321,248,210,148,-160,-413,-1224,-1105,-532,-869,-741,-340,-146,-677,-97,-122,-945,-825,-216,-569,-420,-92,64,-529,-9,-4,10,5,-26,-7,-4,-8,-7,-6,11773,11766,11779,11800,11774,11813,11798,11758,11819,11773,11625,9.53226664,9.000346167,8.817456023,8.656929698,8.62083331,8.625592417,8.25325643,8.060428004,8.050765328,8.67715819,8.862978246,8.927881271,8.967094805,9.542906976,9.696124896,9.969889034,9.595214156,9.792382392,0.855108451,0.137367921,-0.110425248,-0.310165108,-0.922073666,-1.070532478,-1.716632604,-1.534786152,-1.741617063,1.595106149,1.533025996,1.545953467,1.750217393,1.666398191,1.789796487,1.386726013,1.176295956,0.831481695,-2.263844809,-6.7255334,-6.100994931,-2.946568522,-4.827000094,-4.131586284,-1.90115663,-0.81780576,-3.803466942,-0.66873866,-5.192507404,-4.555041465,-1.196351129,-3.160601903,-2.341789796,-0.514430618,0.358490196,-2.971985247
50,1,2,36,113,New York,Warren County,65707,65692,65665,65736,65417,65083,64866,64420,64438,64365,64215,63944,-27,71,-319,-334,-217,-446,18,-73,-150,-271,154,617,611,597,566,532,557,565,566,529,185,635,662,632,700,763,675,731,679,674,-31,-18,-51,-35,-134,-231,-118,-166,-113,-145,5,12,17,22,37,47,46,35,26,23,8,81,-281,-321,-108,-261,94,62,-58,-146,13,93,-264,-299,-71,-214,140,97,-32,-123,-9,-4,-4,0,-12,-1,-4,-4,-5,-3,738,739,735,721,679,697,673,661,647,651,651,9.391100524,9.317362165,9.149425287,8.711109743,8.229816067,8.645175309,8.773087583,8.803857521,8.255370282,9.665071042,10.09507979,9.685823755,10.77345728,11.80328883,10.47664871,11.3506673,10.56151812,10.51818444,-0.273970518,-0.777717628,-0.536398467,-2.062347536,-3.573472766,-1.831473405,-2.577579715,-1.7576606,-2.262814161,0.182647012,0.259239209,0.337164751,0.569454171,0.727070216,0.713964209,0.543465603,0.404417483,0.358929143,1.23286733,-4.285071634,-4.91954023,-1.662190552,-4.037560138,1.458970339,0.962710496,-0.902162078,-2.278419775,1.415514342,-4.025832425,-4.582375479,-1.092736381,-3.310489922,2.172934548,1.506176098,-0.497744595,-1.919490633
50,1,2,36,115,New York,Washington County,63216,63254,63356,63091,63003,62765,62475,62246,61795,61559,61274,61204,102,-265,-88,-238,-290,-229,-451,-236,-285,-70,129,638,658,622,581,601,566,545,560,545,112,624,601,614,572,644,580,627,682,681,17,14,57,8,9,-43,-14,-82,-122,-136,0,6,8,4,7,13,16,10,9,7,88,-286,-143,-244,-306,-196,-453,-162,-168,63,88,-280,-135,-240,-299,-183,-437,-152,-159,70,-3,1,-10,-6,0,-3,0,-2,-4,-4,3164,3178,3131,3191,3166,3162,3135,3097,3064,3072,3070,10.09118445,10.43665837,9.891228293,9.278185883,9.637510924,9.126014785,8.836357151,9.118070877,8.899557472,9.8697478,9.532570939,9.764009923,9.134461833,10.32704998,9.3517466,10.1658641,11.10450775,11.12036447,0.221436649,0.904087427,0.12721837,0.14372405,-0.689539051,-0.225731814,-1.329506947,-1.98643687,-2.220807002,0.094901421,0.126889463,0.063609185,0.111785372,0.208465295,0.257979217,0.162134994,0.146540425,0.114306243,-4.523634408,-2.268149159,-3.880160295,-4.886617694,-3.14301521,-7.304036569,-2.626586896,-2.735421263,1.028756185,-4.428732987,-2.141259695,-3.81655111,-4.774832322,-2.934549915,-7.046057352,-2.464451903,-2.588880838,1.143062428
50,1,2,36,117,New York,Wayne County,93772,93751,93751,93256,93029,92339,91801,91291,90758,90429,90200,89918,0,-495,-227,-690,-538,-510,-533,-329,-229,-282,256,993,1015,988,931,959,950,981,942,941,230,856,820,851,815,861,880,871,876,873,26,137,195,137,116,98,70,110,66,68,19,60,54,22,52,48,51,31,39,21,-37,-695,-479,-859,-718,-657,-653,-470,-332,-370,-18,-635,-425,-837,-666,-609,-602,-439,-293,-349,-8,3,3,10,12,1,-1,0,-2,-1,1390,1409,1347,1355,1304,1121,1140,1100,1073,1111,1113,10.61992332,10.89728105,10.65987657,10.1118714,10.47560789,10.43675055,10.82859146,10.43021885,10.44870585,9.154737523,8.803714738,9.18173579,8.851960465,9.405107815,9.667726821,9.614376307,9.699439182,9.693645277,1.465185795,2.09356631,1.478140779,1.259910937,1.070500077,0.769023724,1.214215148,0.730779664,0.755060571,0.64168721,0.579756824,0.237365673,0.564787662,0.524326568,0.560288714,0.342187905,0.431824347,0.233180471,-7.432876844,-5.142657756,-9.26805058,-7.79841425,-7.1767199,-7.173892743,-5.188010177,-3.67604316,-4.108417815,-6.791189635,-4.562900931,-9.030684908,-7.233626588,-6.652393332,-6.61360403,-4.845822272,-3.244218813,-3.875237344
50,1,2,36,119,New York,Westchester County,949113,949218,950601,956262,959585,964567,967044,968773,970267,969689,968213,967506,1383,5661,3323,4982,2477,1729,1494,-578,-1476,-707,2857,10978,10621,10548,10583,10776,10528,10339,10328,10183,1514,7089,6900,7225,6905,7016,6809,7280,7402,7582,1343,3889,3721,3323,3678,3760,3719,3059,2926,2601,721,3618,3464,2864,3340,3538,3901,2817,2320,2060,-615,-1817,-3835,-1045,-4466,-5544,-6130,-6462,-6735,-5390,106,1801,-371,1819,-1126,-2006,-2229,-3645,-4415,-3330,-66,-29,-27,-160,-75,-25,4,8,13,22,28709,28726,28808,28748,28262,28066,27703,27644,27907,27970,27689,11.51419898,11.08752421,10.9637908,10.95769283,11.13328378,10.85898176,10.65900464,10.65894973,10.52115519,7.435248363,7.203080413,7.50980172,7.149472642,7.248619059,7.023062959,7.505324863,7.639189185,7.833781659,4.078950612,3.8844438,3.453989082,3.808220185,3.884664718,3.835918805,3.153679774,3.019760545,2.687373529,3.794714146,3.616155152,2.976895796,3.45825324,3.655304195,4.023640564,2.90418958,2.394341922,2.128408101,-1.905747817,-4.003451215,-1.086192775,-4.624119453,-5.727814148,-6.322716396,-6.662006767,-6.950815882,-5.568990127,1.888966329,-0.387296063,1.890703021,-1.165866212,-2.072509953,-2.299075831,-3.757817188,-4.55647396,-3.440582027
